,Customer_ID,Treated,Order_Amt
28091,2684,0.0,60.72
28092,2684,0.0,68.04
28093,2684,0.0,51.83
28094,2684,0.0,58.43
28095,2684,0.0,65.19
28096,2684,0.0,65.76
28097,2684,0.0,65.43
28098,2684,0.0,52.94
28099,2684,0.0,67.92
28100,2684,0.0,63.45
28101,2684,0.0,61.87
28102,2684,0.0,58.67
28103,2684,0.0,62.7
28104,2684,0.0,53.0
28105,2684,0.0,63.13
28106,2684,0.0,59.34
28107,2684,0.0,56.38
28108,2684,0.0,56.23
28109,2684,0.0,69.24
28110,2684,0.0,63.36
28111,2684,0.0,53.07
28112,2684,0.0,66.05
28113,2684,0.0,62.76
28114,2684,0.0,63.65
28115,2684,0.0,49.48
28116,2684,0.0,68.28
28117,2684,0.0,64.49
28118,2684,0.0,63.28
28119,2684,0.0,64.64
28120,2684,0.0,58.6
28121,2684,0.0,57.98
28122,2684,0.0,62.38
28123,2684,0.0,64.86
28124,2684,0.0,57.24
28125,2684,0.0,68.53
28126,2685,0.0,131.88
28127,2685,0.0,107.99
28128,2685,0.0,128.57
28129,2686,0.0,145.88
28130,2686,0.0,144.3
28131,2686,0.0,134.14
28132,2686,0.0,118.19
28133,2686,0.0,142.32
28134,2687,1.0,96.65
28135,2687,1.0,112.06
28136,2687,1.0,88.3
28137,2687,1.0,94.06
28138,2687,1.0,81.26
28139,2687,1.0,91.01
28140,2687,1.0,92.92
28141,2687,1.0,96.22
28142,2687,1.0,111.28
28143,2687,1.0,99.12
28144,2687,1.0,97.68
28145,2687,1.0,93.02
28146,2687,1.0,88.06
28147,2687,1.0,92.1
28148,2687,1.0,88.07
28149,2687,1.0,84.97
28150,2687,1.0,103.66
28151,2687,1.0,80.99
28152,2687,1.0,96.39
28153,2688,1.0,112.99
28154,2688,1.0,118.46
28155,2688,1.0,98.83
28156,2688,1.0,102.23
28157,2688,1.0,108.31
28158,2688,1.0,95.35
28159,2689,0.0,115.32
28160,2690,1.0,136.1
28161,2690,1.0,109.91
28162,2690,1.0,107.08
28163,2690,1.0,154.82
28164,2690,1.0,118.91
28165,2690,1.0,124.89
28166,2690,1.0,135.45
28167,2690,1.0,120.91
28168,2690,1.0,132.92
28169,2690,1.0,133.81
28170,2690,1.0,123.41
28171,2690,1.0,119.35
28172,2690,1.0,101.19
28173,2690,1.0,125.26
28174,2690,1.0,140.62
28175,2690,1.0,142.99
28176,2690,1.0,124.53
28177,2690,1.0,125.7
28178,2690,1.0,133.06
28179,2690,1.0,132.13
28180,2690,1.0,129.4
28181,2690,1.0,130.98
28182,2690,1.0,116.63
28183,2690,1.0,124.85
28184,2690,1.0,118.76
28185,2690,1.0,130.4
28186,2690,1.0,132.42
28187,2690,1.0,138.64
28188,2690,1.0,129.17
28189,2690,1.0,116.96
28190,2690,1.0,138.73
28191,2690,1.0,118.82
28192,2690,1.0,125.79
28193,2690,1.0,127.02
28194,2690,1.0,137.36
28195,2691,1.0,141.58
28196,2691,1.0,156.39
28197,2691,1.0,117.81
28198,2691,1.0,129.75
28199,2691,1.0,136.81
28200,2691,1.0,123.32
28201,2691,1.0,123.3
28202,2691,1.0,147.12
28203,2691,1.0,116.42
28204,2691,1.0,129.58
28205,2691,1.0,127.16
28206,2691,1.0,138.81
28207,2691,1.0,136.41
28208,2691,1.0,147.96
28209,2691,1.0,121.76
28210,2691,1.0,120.0
28211,2691,1.0,141.01
28212,2692,0.0,75.03
28213,2692,0.0,71.44
28214,2692,0.0,62.58
28215,2692,0.0,69.31
28216,2693,0.0,105.7
28217,2693,0.0,99.82
28218,2693,0.0,95.62
28219,2693,0.0,89.25
28220,2694,1.0,106.67
28221,2694,1.0,117.89
28222,2694,1.0,137.82
28223,2694,1.0,128.13
28224,2694,1.0,124.13
28225,2694,1.0,131.57
28226,2694,1.0,122.15
28227,2694,1.0,115.13
28228,2694,1.0,111.06
28229,2694,1.0,111.83
28230,2694,1.0,103.96
28231,2694,1.0,140.46
28232,2694,1.0,121.07
28233,2694,1.0,134.06
28234,2695,1.0,90.51
28235,2695,1.0,79.83
28236,2695,1.0,77.56
28237,2695,1.0,76.43
28238,2695,1.0,85.65
28239,2695,1.0,65.34
28240,2695,1.0,85.17
28241,2695,1.0,85.08
28242,2695,1.0,70.61
28243,2695,1.0,98.0
28244,2695,1.0,86.27
28245,2695,1.0,75.99
28246,2695,1.0,90.1
28247,2695,1.0,83.14
28248,2696,1.0,131.34
28249,2696,1.0,110.18
28250,2696,1.0,110.9
28251,2696,1.0,110.68
28252,2697,1.0,145.41
28253,2697,1.0,139.76
28254,2697,1.0,159.23
28255,2697,1.0,159.81
28256,2697,1.0,149.37
28257,2697,1.0,160.26
28258,2697,1.0,137.9
28259,2697,1.0,129.15
28260,2697,1.0,169.02
28261,2697,1.0,137.89
28262,2697,1.0,177.9
28263,2697,1.0,152.78
28264,2697,1.0,142.93
28265,2697,1.0,149.38
28266,2697,1.0,143.69
28267,2698,1.0,83.58
28268,2698,1.0,82.81
28269,2699,0.0,92.56
28270,2699,0.0,128.92
28271,2699,0.0,109.61
28272,2699,0.0,96.9
28273,2699,0.0,117.94
28274,2699,0.0,105.51
28275,2699,0.0,107.08
28276,2699,0.0,107.52
28277,2699,0.0,104.72
28278,2699,0.0,101.38
28279,2699,0.0,99.08
28280,2699,0.0,109.34
28281,2699,0.0,100.81
28282,2700,1.0,124.27
28283,2700,1.0,92.91
28284,2700,1.0,107.99
28285,2700,1.0,108.67
28286,2700,1.0,130.1
28287,2700,1.0,122.58
28288,2700,1.0,100.82
28289,2700,1.0,106.47
28290,2700,1.0,130.14
28291,2700,1.0,132.27
28292,2701,0.0,104.19
28293,2701,0.0,127.31
28294,2701,0.0,99.02
28295,2702,0.0,133.7
28296,2702,0.0,110.87
28297,2703,0.0,103.31
28298,2704,0.0,83.38
28299,2704,0.0,94.05
28300,2704,0.0,90.87
28301,2704,0.0,82.17
28302,2704,0.0,90.8
28303,2704,0.0,99.76
28304,2704,0.0,89.53
28305,2704,0.0,86.7
28306,2704,0.0,79.85
28307,2704,0.0,86.3
28308,2704,0.0,101.4
28309,2704,0.0,107.99
28310,2704,0.0,114.77
28311,2704,0.0,101.18
28312,2704,0.0,102.34
28313,2704,0.0,91.78
28314,2704,0.0,97.85
28315,2704,0.0,95.9
28316,2704,0.0,105.63
28317,2704,0.0,101.51
28318,2704,0.0,99.65
28319,2704,0.0,103.94
28320,2704,0.0,103.84
28321,2704,0.0,109.24
28322,2704,0.0,93.98
28323,2704,0.0,117.52
28324,2704,0.0,79.53
28325,2704,0.0,91.51
28326,2704,0.0,79.26
28327,2704,0.0,103.95
28328,2705,1.0,92.47
28329,2705,1.0,108.68
28330,2705,1.0,94.24
28331,2705,1.0,97.56
28332,2705,1.0,113.59
28333,2705,1.0,102.33
28334,2705,1.0,96.29
28335,2705,1.0,102.41
28336,2705,1.0,118.06
28337,2705,1.0,104.21
28338,2705,1.0,100.66
28339,2705,1.0,71.04
28340,2705,1.0,98.79
28341,2705,1.0,107.24
28342,2705,1.0,112.8
28343,2705,1.0,117.09
28344,2705,1.0,104.52
28345,2706,0.0,112.83
28346,2706,0.0,107.17
28347,2706,0.0,88.02
28348,2706,0.0,92.35
28349,2706,0.0,94.72
28350,2706,0.0,88.82
28351,2706,0.0,72.93
28352,2707,0.0,105.11
28353,2708,1.0,90.2
28354,2708,1.0,86.94
28355,2708,1.0,94.7
28356,2708,1.0,89.03
28357,2708,1.0,94.04
28358,2708,1.0,96.75
28359,2708,1.0,91.69
28360,2708,1.0,86.67
28361,2709,1.0,109.08
28362,2709,1.0,100.94
28363,2709,1.0,106.4
28364,2709,1.0,92.71
28365,2709,1.0,86.01
28366,2709,1.0,90.46
28367,2709,1.0,82.35
28368,2709,1.0,105.77
28369,2710,1.0,115.23
28370,2710,1.0,133.94
28371,2711,1.0,119.7
28372,2712,1.0,135.02
28373,2712,1.0,122.25
28374,2712,1.0,112.75
28375,2712,1.0,112.72
28376,2712,1.0,105.79
28377,2712,1.0,135.6
28378,2712,1.0,104.46
28379,2712,1.0,110.97
28380,2712,1.0,110.21
28381,2712,1.0,113.59
28382,2712,1.0,127.53
28383,2712,1.0,139.69
28384,2713,1.0,116.3
28385,2713,1.0,107.39
28386,2713,1.0,129.27
28387,2714,0.0,86.25
28388,2714,0.0,93.9
28389,2714,0.0,92.47
28390,2714,0.0,95.04
28391,2714,0.0,91.68
28392,2714,0.0,103.44
28393,2714,0.0,86.35
28394,2714,0.0,103.83
28395,2714,0.0,112.24
28396,2714,0.0,112.37
28397,2714,0.0,108.43
28398,2714,0.0,85.01
28399,2714,0.0,105.29
28400,2714,0.0,98.8
28401,2714,0.0,104.76
28402,2714,0.0,114.94
28403,2714,0.0,114.68
28404,2714,0.0,101.35
28405,2714,0.0,98.42
28406,2714,0.0,101.73
28407,2715,0.0,102.42
28408,2715,0.0,101.38
28409,2715,0.0,119.36
28410,2715,0.0,139.93
28411,2715,0.0,111.84
28412,2715,0.0,116.61
28413,2715,0.0,114.82
28414,2716,1.0,131.68
28415,2716,1.0,121.57
28416,2716,1.0,125.99
28417,2716,1.0,120.44
28418,2716,1.0,128.56
28419,2716,1.0,130.4
28420,2716,1.0,119.95
28421,2716,1.0,114.3
28422,2716,1.0,133.16
28423,2716,1.0,107.16
28424,2716,1.0,123.36
28425,2716,1.0,142.48
28426,2716,1.0,124.32
28427,2716,1.0,140.15
28428,2716,1.0,165.32
28429,2716,1.0,116.39
28430,2716,1.0,142.41
28431,2716,1.0,151.22
28432,2717,0.0,110.67
28433,2717,0.0,117.01
28434,2717,0.0,104.71
28435,2717,0.0,127.77
28436,2717,0.0,122.09
28437,2717,0.0,113.89
28438,2717,0.0,139.46
28439,2717,0.0,137.24
28440,2717,0.0,123.03
28441,2717,0.0,123.47
28442,2717,0.0,121.36
28443,2717,0.0,110.1
28444,2717,0.0,126.29
28445,2718,0.0,133.15
28446,2718,0.0,133.78
28447,2718,0.0,130.85
28448,2718,0.0,138.33
28449,2718,0.0,124.75
28450,2719,0.0,129.48
28451,2720,0.0,72.74
28452,2720,0.0,67.69
28453,2720,0.0,83.06
28454,2720,0.0,81.21
28455,2720,0.0,82.33
28456,2720,0.0,71.61
28457,2721,0.0,95.92
28458,2721,0.0,117.53
28459,2721,0.0,108.8
28460,2721,0.0,100.92
28461,2721,0.0,114.97
28462,2722,0.0,123.69
28463,2722,0.0,137.59
28464,2722,0.0,102.64
28465,2722,0.0,106.09
28466,2722,0.0,120.12
28467,2722,0.0,128.9
28468,2722,0.0,116.89
28469,2723,0.0,111.35
28470,2723,0.0,127.41
28471,2723,0.0,119.83
28472,2724,1.0,113.45
28473,2724,1.0,97.07
28474,2724,1.0,102.75
28475,2724,1.0,120.55
28476,2724,1.0,112.62
28477,2724,1.0,106.4
28478,2724,1.0,120.45
28479,2724,1.0,120.42
28480,2724,1.0,119.06
28481,2724,1.0,95.82
28482,2724,1.0,115.86
28483,2725,0.0,118.79
28484,2725,0.0,120.68
28485,2725,0.0,126.09
28486,2725,0.0,134.51
28487,2726,0.0,156.29
28488,2726,0.0,133.18
28489,2726,0.0,131.89
28490,2726,0.0,189.33
28491,2726,0.0,142.28
28492,2726,0.0,143.4
28493,2726,0.0,179.44
28494,2726,0.0,158.82
28495,2726,0.0,137.9
28496,2726,0.0,162.69
28497,2726,0.0,140.8
28498,2726,0.0,164.1
28499,2726,0.0,160.62
28500,2727,1.0,94.06
28501,2727,1.0,104.34
28502,2727,1.0,118.82
28503,2727,1.0,111.19
28504,2727,1.0,122.8
28505,2727,1.0,98.59
28506,2727,1.0,138.41
28507,2727,1.0,124.75
28508,2727,1.0,119.32
28509,2727,1.0,102.88
28510,2728,0.0,113.08
28511,2728,0.0,118.18
28512,2728,0.0,90.12
28513,2729,1.0,90.54
28514,2729,1.0,104.06
28515,2729,1.0,99.54
28516,2729,1.0,95.67
28517,2729,1.0,91.6
28518,2729,1.0,109.24
28519,2729,1.0,83.22
28520,2729,1.0,97.88
28521,2729,1.0,93.68
28522,2729,1.0,88.62
28523,2729,1.0,81.69
28524,2729,1.0,82.38
28525,2729,1.0,101.57
28526,2729,1.0,93.16
28527,2729,1.0,100.57
28528,2729,1.0,82.34
28529,2729,1.0,105.77
28530,2729,1.0,106.32
28531,2729,1.0,97.57
28532,2729,1.0,91.5
28533,2729,1.0,97.01
28534,2729,1.0,98.31
28535,2729,1.0,98.89
28536,2729,1.0,97.6
28537,2730,1.0,101.09
28538,2730,1.0,91.89
28539,2730,1.0,101.23
28540,2730,1.0,99.6
28541,2730,1.0,93.11
28542,2730,1.0,92.71
28543,2730,1.0,90.49
28544,2730,1.0,87.11
28545,2730,1.0,105.38
28546,2730,1.0,91.93
28547,2730,1.0,105.13
28548,2731,1.0,125.28
28549,2731,1.0,112.09
28550,2731,1.0,93.05
28551,2731,1.0,92.09
28552,2731,1.0,91.23
28553,2731,1.0,87.47
28554,2731,1.0,90.09
28555,2731,1.0,106.54
28556,2731,1.0,112.88
28557,2731,1.0,94.94
28558,2731,1.0,110.05
28559,2731,1.0,104.98
28560,2731,1.0,97.6
28561,2731,1.0,113.81
28562,2731,1.0,108.37
28563,2731,1.0,92.12
28564,2731,1.0,104.69
28565,2731,1.0,116.46
28566,2731,1.0,104.35
28567,2731,1.0,99.75
28568,2731,1.0,124.33
28569,2731,1.0,121.7
28570,2731,1.0,94.88
28571,2731,1.0,104.39
28572,2731,1.0,107.35
28573,2731,1.0,128.7
28574,2731,1.0,91.66
28575,2731,1.0,110.01
28576,2731,1.0,114.43
28577,2731,1.0,104.15
28578,2731,1.0,91.87
28579,2731,1.0,108.04
28580,2731,1.0,106.99
28581,2732,1.0,61.92
28582,2732,1.0,72.88
28583,2732,1.0,67.4
28584,2732,1.0,59.73
28585,2732,1.0,64.93
28586,2733,1.0,146.06
28587,2733,1.0,119.44
28588,2733,1.0,152.02
28589,2733,1.0,120.22
28590,2733,1.0,116.71
28591,2733,1.0,140.42
28592,2733,1.0,122.62
28593,2733,1.0,111.05
28594,2733,1.0,143.9
28595,2733,1.0,123.52
28596,2733,1.0,127.03
28597,2733,1.0,131.52
28598,2733,1.0,100.92
28599,2733,1.0,109.64
28600,2733,1.0,134.56
28601,2733,1.0,114.33
28602,2733,1.0,118.1
28603,2733,1.0,129.48
28604,2733,1.0,119.49
28605,2733,1.0,129.39
28606,2733,1.0,116.92
28607,2733,1.0,131.77
28608,2733,1.0,122.06
28609,2733,1.0,137.9
28610,2733,1.0,123.12
28611,2733,1.0,145.7
28612,2734,1.0,152.42
28613,2734,1.0,148.26
28614,2734,1.0,157.85
28615,2734,1.0,144.65
28616,2734,1.0,133.12
28617,2734,1.0,151.71
28618,2734,1.0,126.93
28619,2734,1.0,155.14
28620,2734,1.0,154.29
28621,2734,1.0,139.33
28622,2734,1.0,163.19
28623,2734,1.0,138.58
28624,2734,1.0,162.76
28625,2734,1.0,146.55
28626,2735,0.0,89.91
28627,2735,0.0,108.9
28628,2735,0.0,85.51
28629,2735,0.0,92.17
28630,2735,0.0,89.45
28631,2736,0.0,148.59
28632,2736,0.0,143.49
28633,2737,1.0,147.0
28634,2737,1.0,129.09
28635,2737,1.0,135.64
28636,2737,1.0,136.27
28637,2738,1.0,115.04
28638,2738,1.0,118.17
28639,2738,1.0,84.56
28640,2738,1.0,93.44
28641,2738,1.0,104.95
28642,2738,1.0,105.12
28643,2738,1.0,95.94
28644,2738,1.0,79.05
28645,2738,1.0,104.59
28646,2738,1.0,103.52
28647,2738,1.0,100.62
28648,2738,1.0,103.09
28649,2738,1.0,88.85
28650,2738,1.0,89.16
28651,2738,1.0,84.82
28652,2738,1.0,108.88
28653,2738,1.0,112.58
28654,2738,1.0,103.74
28655,2738,1.0,105.48
28656,2738,1.0,83.9
28657,2738,1.0,113.17
28658,2738,1.0,97.63
28659,2738,1.0,106.26
28660,2739,0.0,123.82
28661,2739,0.0,152.97
28662,2739,0.0,149.56
28663,2739,0.0,137.22
28664,2739,0.0,147.48
28665,2739,0.0,107.61
28666,2739,0.0,137.82
28667,2739,0.0,151.12
28668,2740,0.0,126.63
28669,2740,0.0,117.16
28670,2740,0.0,124.11
28671,2740,0.0,118.76
28672,2740,0.0,91.96
28673,2740,0.0,127.74
28674,2740,0.0,130.43
28675,2741,0.0,101.98
28676,2741,0.0,76.44
28677,2741,0.0,100.3
28678,2741,0.0,99.95
28679,2741,0.0,103.33
28680,2742,0.0,130.12
28681,2742,0.0,107.55
28682,2742,0.0,125.93
28683,2742,0.0,127.86
28684,2742,0.0,102.35
28685,2742,0.0,117.83
28686,2742,0.0,112.34
28687,2742,0.0,134.54
28688,2742,0.0,141.12
28689,2742,0.0,102.39
28690,2742,0.0,119.46
28691,2742,0.0,105.4
28692,2742,0.0,118.21
28693,2742,0.0,127.15
28694,2742,0.0,104.7
28695,2742,0.0,100.2
28696,2742,0.0,139.73
28697,2742,0.0,115.11
28698,2742,0.0,123.69
28699,2742,0.0,119.49
28700,2742,0.0,118.04
28701,2743,1.0,68.17
28702,2743,1.0,75.21
28703,2743,1.0,75.63
28704,2743,1.0,92.07
28705,2743,1.0,73.79
28706,2743,1.0,67.98
28707,2743,1.0,76.52
28708,2743,1.0,84.2
28709,2743,1.0,79.41
28710,2743,1.0,69.81
28711,2743,1.0,78.14
28712,2743,1.0,68.61
28713,2743,1.0,72.82
28714,2743,1.0,76.61
28715,2743,1.0,89.1
28716,2743,1.0,77.76
28717,2743,1.0,74.74
28718,2743,1.0,71.99
28719,2743,1.0,80.15
28720,2743,1.0,89.1
28721,2743,1.0,75.8
28722,2743,1.0,76.95
28723,2743,1.0,69.41
28724,2744,1.0,101.79
28725,2744,1.0,102.6
28726,2744,1.0,96.89
28727,2744,1.0,105.52
28728,2744,1.0,103.45
28729,2744,1.0,108.99
28730,2744,1.0,107.43
28731,2744,1.0,101.09
28732,2744,1.0,117.56
28733,2744,1.0,120.94
28734,2744,1.0,87.53
28735,2744,1.0,113.66
28736,2744,1.0,101.74
28737,2744,1.0,113.91
28738,2744,1.0,102.44
28739,2744,1.0,115.21
28740,2744,1.0,116.55
28741,2744,1.0,109.77
28742,2744,1.0,97.52
28743,2744,1.0,95.56
28744,2744,1.0,101.97
28745,2744,1.0,105.59
28746,2744,1.0,97.94
28747,2744,1.0,105.87
28748,2744,1.0,102.47
28749,2744,1.0,89.37
28750,2744,1.0,101.48
28751,2744,1.0,116.34
28752,2744,1.0,104.75
28753,2744,1.0,114.48
28754,2744,1.0,106.73
28755,2745,0.0,100.1
28756,2745,0.0,101.11
28757,2745,0.0,99.96
28758,2745,0.0,101.89
28759,2746,1.0,107.72
28760,2746,1.0,97.07
28761,2746,1.0,106.58
28762,2746,1.0,92.63
28763,2746,1.0,96.35
28764,2746,1.0,121.65
28765,2746,1.0,112.58
28766,2746,1.0,108.05
28767,2746,1.0,102.78
28768,2746,1.0,94.74
28769,2746,1.0,87.38
28770,2746,1.0,103.05
28771,2746,1.0,100.56
28772,2746,1.0,105.46
28773,2746,1.0,84.18
28774,2746,1.0,104.16
28775,2746,1.0,87.4
28776,2746,1.0,90.59
28777,2746,1.0,102.44
28778,2746,1.0,111.02
28779,2746,1.0,106.75
28780,2746,1.0,92.91
28781,2746,1.0,92.73
28782,2746,1.0,114.69
28783,2747,0.0,111.42
28784,2747,0.0,101.7
28785,2747,0.0,99.27
28786,2747,0.0,114.18
28787,2747,0.0,100.36
28788,2747,0.0,106.07
28789,2747,0.0,117.63
28790,2747,0.0,102.22
28791,2748,1.0,116.58
28792,2748,1.0,121.66
28793,2748,1.0,117.02
28794,2748,1.0,125.46
28795,2748,1.0,132.16
28796,2748,1.0,101.44
28797,2748,1.0,102.45
28798,2748,1.0,115.62
28799,2748,1.0,116.25
28800,2748,1.0,115.82
28801,2748,1.0,99.1
28802,2748,1.0,102.0
28803,2749,0.0,73.49
28804,2749,0.0,79.46
28805,2749,0.0,80.93
28806,2749,0.0,70.65
28807,2750,1.0,95.94
28808,2750,1.0,95.1
28809,2750,1.0,113.54
28810,2750,1.0,119.38
28811,2750,1.0,130.75
28812,2750,1.0,127.79
28813,2750,1.0,127.88
28814,2750,1.0,111.27
28815,2750,1.0,117.09
28816,2750,1.0,122.42
28817,2750,1.0,125.58
28818,2750,1.0,103.65
28819,2750,1.0,98.58
28820,2750,1.0,130.18
28821,2750,1.0,105.49
28822,2750,1.0,100.49
28823,2750,1.0,117.17
28824,2750,1.0,129.26
28825,2750,1.0,123.67
28826,2750,1.0,125.33
28827,2750,1.0,102.22
28828,2750,1.0,105.88
28829,2750,1.0,132.99
28830,2751,1.0,133.93
28831,2751,1.0,119.82
28832,2751,1.0,119.52
28833,2751,1.0,128.21
28834,2751,1.0,118.57
28835,2751,1.0,128.18
28836,2751,1.0,120.48
28837,2751,1.0,126.38
28838,2751,1.0,96.74
28839,2751,1.0,101.66
28840,2751,1.0,86.44
28841,2751,1.0,124.19
28842,2751,1.0,114.57
28843,2751,1.0,110.51
28844,2751,1.0,142.82
28845,2751,1.0,123.5
28846,2751,1.0,123.65
28847,2751,1.0,114.35
28848,2752,1.0,124.12
28849,2752,1.0,133.61
28850,2753,1.0,110.4
28851,2753,1.0,99.47
28852,2754,0.0,108.65
28853,2754,0.0,133.02
28854,2754,0.0,121.67
28855,2754,0.0,129.23
28856,2754,0.0,102.88
28857,2754,0.0,119.63
28858,2754,0.0,120.33
28859,2754,0.0,112.32
28860,2754,0.0,136.47
28861,2754,0.0,133.39
28862,2754,0.0,122.51
28863,2754,0.0,127.46
28864,2754,0.0,107.58
28865,2754,0.0,109.2
28866,2754,0.0,126.81
28867,2755,0.0,99.05
28868,2755,0.0,93.62
28869,2755,0.0,86.73
28870,2755,0.0,93.98
28871,2755,0.0,95.89
28872,2755,0.0,103.03
28873,2755,0.0,111.22
28874,2756,0.0,108.79
28875,2756,0.0,106.86
28876,2756,0.0,123.1
28877,2756,0.0,102.66
28878,2756,0.0,100.8
28879,2756,0.0,91.57
28880,2756,0.0,110.36
28881,2756,0.0,92.84
28882,2756,0.0,122.1
28883,2756,0.0,103.52
28884,2756,0.0,112.29
28885,2756,0.0,104.79
28886,2756,0.0,105.27
28887,2756,0.0,94.3
28888,2756,0.0,124.0
28889,2756,0.0,107.22
28890,2756,0.0,101.74
28891,2756,0.0,101.52
28892,2756,0.0,122.82
28893,2756,0.0,103.31
28894,2756,0.0,114.95
28895,2756,0.0,115.07
28896,2756,0.0,111.45
28897,2756,0.0,87.85
28898,2756,0.0,91.03
28899,2756,0.0,115.98
28900,2756,0.0,123.08
28901,2756,0.0,99.37
28902,2756,0.0,109.14
28903,2756,0.0,102.31
28904,2756,0.0,93.62
28905,2756,0.0,87.14
28906,2756,0.0,79.35
28907,2756,0.0,106.07
28908,2756,0.0,111.58
28909,2756,0.0,116.9
28910,2756,0.0,108.49
28911,2756,0.0,99.5
28912,2756,0.0,104.88
28913,2757,1.0,158.61
28914,2757,1.0,138.15
28915,2758,1.0,137.06
28916,2758,1.0,165.67
28917,2758,1.0,136.65
28918,2759,0.0,129.4
28919,2760,0.0,107.38
28920,2760,0.0,107.23
28921,2760,0.0,92.79
28922,2760,0.0,112.06
28923,2760,0.0,104.69
28924,2761,1.0,93.39
28925,2761,1.0,77.88
28926,2761,1.0,65.97
28927,2761,1.0,84.8
28928,2761,1.0,80.47
28929,2761,1.0,82.59
28930,2761,1.0,79.24
28931,2761,1.0,77.42
28932,2761,1.0,68.08
28933,2762,0.0,88.13
28934,2762,0.0,97.8
28935,2762,0.0,90.87
28936,2762,0.0,83.91
28937,2762,0.0,76.31
28938,2762,0.0,81.9
28939,2762,0.0,102.43
28940,2762,0.0,95.69
28941,2762,0.0,67.9
28942,2762,0.0,92.57
28943,2762,0.0,94.6
28944,2763,0.0,116.91
28945,2764,1.0,80.53
28946,2764,1.0,71.02
28947,2764,1.0,98.77
28948,2765,0.0,107.48
28949,2765,0.0,81.89
28950,2765,0.0,115.81
28951,2765,0.0,112.35
28952,2765,0.0,105.09
28953,2765,0.0,97.34
28954,2765,0.0,106.04
28955,2765,0.0,113.42
28956,2765,0.0,109.64
28957,2765,0.0,121.27
28958,2765,0.0,94.04
28959,2766,0.0,86.65
28960,2766,0.0,78.24
28961,2766,0.0,77.23
28962,2766,0.0,77.35
28963,2766,0.0,80.03
28964,2766,0.0,69.82
28965,2766,0.0,70.51
28966,2767,0.0,94.75
28967,2767,0.0,118.15
28968,2767,0.0,86.96
28969,2767,0.0,108.9
28970,2767,0.0,110.94
28971,2767,0.0,100.39
28972,2767,0.0,94.44
28973,2767,0.0,100.19
28974,2767,0.0,114.89
28975,2767,0.0,114.0
28976,2767,0.0,116.77
28977,2767,0.0,107.48
28978,2767,0.0,99.53
28979,2767,0.0,103.86
28980,2768,0.0,98.79
28981,2769,0.0,64.5
28982,2769,0.0,77.17
28983,2769,0.0,63.36
28984,2769,0.0,92.88
28985,2769,0.0,71.79
28986,2769,0.0,57.1
28987,2769,0.0,73.35
28988,2769,0.0,72.29
28989,2769,0.0,76.57
28990,2769,0.0,76.76
28991,2769,0.0,74.33
28992,2769,0.0,75.75
28993,2769,0.0,65.49
28994,2769,0.0,68.9
28995,2769,0.0,76.73
28996,2769,0.0,74.84
28997,2769,0.0,78.02
28998,2770,1.0,80.3
28999,2770,1.0,74.06
29000,2771,1.0,154.59
29001,2771,1.0,134.36
29002,2771,1.0,124.72
29003,2771,1.0,123.75
29004,2771,1.0,155.08
29005,2771,1.0,144.37
29006,2771,1.0,115.61
29007,2771,1.0,138.81
29008,2772,0.0,155.31
29009,2772,0.0,150.1
29010,2772,0.0,159.82
29011,2772,0.0,175.83
29012,2772,0.0,149.3
29013,2773,1.0,133.73
29014,2773,1.0,148.61
29015,2773,1.0,149.55
29016,2774,0.0,70.75
29017,2774,0.0,79.68
29018,2774,0.0,69.24
29019,2774,0.0,70.71
29020,2774,0.0,63.65
29021,2774,0.0,70.76
29022,2774,0.0,66.49
29023,2774,0.0,61.78
29024,2775,1.0,101.55
29025,2775,1.0,100.2
29026,2775,1.0,103.84
29027,2775,1.0,90.16
29028,2775,1.0,107.72
29029,2775,1.0,101.01
29030,2776,1.0,128.95
29031,2776,1.0,117.31
29032,2776,1.0,102.44
29033,2776,1.0,111.74
29034,2776,1.0,113.14
29035,2776,1.0,130.95
29036,2776,1.0,136.56
29037,2776,1.0,97.28
29038,2776,1.0,111.24
29039,2776,1.0,119.4
29040,2776,1.0,121.26
29041,2776,1.0,95.8
29042,2776,1.0,120.55
29043,2777,0.0,86.01
29044,2777,0.0,102.98
29045,2777,0.0,88.74
29046,2777,0.0,96.45
29047,2777,0.0,80.73
29048,2777,0.0,98.26
29049,2777,0.0,99.22
29050,2777,0.0,85.17
29051,2777,0.0,95.86
29052,2778,0.0,95.93
29053,2778,0.0,114.17
29054,2778,0.0,107.98
29055,2778,0.0,98.92
29056,2778,0.0,99.15
29057,2778,0.0,120.69
29058,2778,0.0,108.14
29059,2779,0.0,95.99
29060,2780,1.0,96.81
29061,2780,1.0,99.81
29062,2781,0.0,81.84
29063,2782,0.0,90.83
29064,2782,0.0,102.37
29065,2782,0.0,110.62
29066,2782,0.0,85.28
29067,2782,0.0,98.53
29068,2782,0.0,85.42
29069,2782,0.0,91.19
29070,2782,0.0,97.25
29071,2782,0.0,112.09
29072,2782,0.0,100.56
29073,2782,0.0,98.2
29074,2782,0.0,108.29
29075,2783,0.0,166.53
29076,2783,0.0,136.4
29077,2784,0.0,112.51
29078,2784,0.0,115.85
29079,2784,0.0,105.47
29080,2784,0.0,109.4
29081,2784,0.0,117.84
29082,2784,0.0,143.14
29083,2784,0.0,122.68
29084,2784,0.0,142.68
29085,2784,0.0,122.72
29086,2784,0.0,131.67
29087,2784,0.0,128.5
29088,2784,0.0,108.97
